time_GPS,Pressure (Pa),Altitude_estimate (m),Altitude_Corrected (m)
13:21:35,54699.95043,4700.46924,4745
13:21:37,54859.31216,4679.445198,4722
13:21:42,55269.79894,4625.517967,4669
13:21:44,55420.74323,4605.769382,4646
13:21:46,55592.31181,4583.375265,4626
13:21:48,55744.13687,4563.604815,4605
13:21:50,55916.70658,4541.185904,4583
13:21:56,56386.34315,4480.45685,4519
13:21:58,56571.18585,4456.666999,4495
13:22:01,56859.92405,4419.631119,4458
13:22:05,57212.51665,4374.610744,4411
13:22:11,57703.52712,4312.289474,4348
13:22:13,57871.63925,4291.050602,4327
13:22:17,58219.91888,4247.2083,4281
13:22:19,58400.15284,4224.603339,4259
13:22:22,58644.88721,4193.998998,4226
13:22:24,58815.74182,4172.694661,4205
13:22:26,58987.09419,4151.378533,4182
13:22:28,59169.70309,4128.717221,4162
13:22:30,59320.51128,4110.044959,4142
13:22:32,59493.33421,4088.69416,4121
13:22:34,59655.81295,4068.667053,4100
13:22:36,59807.86008,4049.965713,4081
13:22:38,59971.19779,4029.918513,4061
13:22:40,60134.98157,4009.860912,4040
13:22:43,60397.96649,3977.747103,4007
13:22:45,60584.94302,3954.983691,3984
13:22:47,60783.5491,3930.866664,3959
13:22:49,60971.71928,3908.075684,3938
13:22:51,61127.12026,3889.29658,3918
13:22:53,61282.91732,3870.508382,3899
13:22:55,61439.11145,3851.711086,3878
13:22:57,61618.10655,3830.217316,3857
13:22:59,61797.62312,3808.711651,3834
13:23:01,61988.93256,3785.84884,3812
13:23:04,62271.34634,3752.202635,3777
13:23:06,62452.76601,3730.653794,3756
13:23:08,62634.71422,3709.093027,3735
13:23:10,62817.1925,3687.520328,3712
13:23:12,63000.2024,3665.935689,3689
13:23:14,63195.23465,3642.988922,3665
13:23:16,63390.87065,3620.028661,3642
13:23:18,63598.67482,3595.70308,3618
13:23:20,63807.16018,3571.362354,3593
13:23:22,64004.69052,3548.359974,3569
13:23:25,64307.97917,3513.153698,3535
13:23:27,64460.162,3495.538687,3516
13:23:29,64647.9584,3473.847799,3494
13:23:29,64647.9584,3473.847799,3494
13:23:33,65048.84433,3427.714796,3447
13:23:35,65250.21854,3404.627947,3423
13:23:37,65440.31664,3382.886746,3400
13:23:39,65642.90273,3359.773536,3377
13:23:41,65846.11596,3336.646735,3353
13:23:43,66025.94411,3316.229441,3332
13:23:50,66725.91251,3237.18285,3251
13:23:52,66920.30978,3215.348979,3229
13:23:54,67090.87192,3196.23443,3207
13:23:56,67298.56762,3173.011463,3185
13:23:58,67482.36241,3152.509269,3163
13:24:00,67678.96347,3130.628537,3141
13:24:02,67863.79712,3110.104352,3119
13:24:04,68061.50943,3088.200152,3097
13:24:07,68371.58866,3053.950568,3063
13:24:09,68570.78033,3032.01529,3040
13:24:11,68783.05737,3008.695755,3017
13:24:13,68983.44778,2986.735432,2995
13:24:15,69171.84397,2966.136591,2973
13:24:17,69373.36704,2944.152713,2952
13:24:19,69575.47722,2922.156669,2928
13:24:21,69803.55507,2897.396568,2904
13:24:23,70006.91852,2875.374648,2881
13:24:25,70210.87444,2853.34054,2858
13:24:28,70505.10251,2821.645143,2826
13:24:30,70710.5098,2799.581299,2804
13:24:34,71161.92694,2751.274059,2756
13:24:34,71161.92694,2751.274059,2756
13:24:38,71551.14891,2709.821293,2711
13:24:40,71772.65224,2686.312297,2690
13:24:40,71772.65224,2686.312297,2690
13:24:44,72152.0946,2646.176804,2648
13:24:46,72375.45828,2622.630383,2624
13:24:49,72705.19101,2587.978136,2589
13:24:51,72903.75126,2567.172404,2566
13:24:53,73116.1466,2544.967725,2545
13:24:55,73315.82917,2524.139678,2523
13:24:59,73730.23626,2481.060797,2481
13:25:01,73931.5959,2460.199592,2459
13:25:03,74146.98569,2437.93571,2437
13:25:05,74349.48347,2417.05213,2416
13:25:10,74674.63084,2383.615863,2364
13:25:12,75014.83814,2348.756897,2345
13:25:14,75233.38377,2326.431339,2323
13:25:16,75438.8485,2305.489906,2301
13:25:18,75672.38695,2281.743147,2278
13:25:20,75906.64836,2257.982424,2255
13:25:22,195.7987864,29673.61803,2234
13:25:24,76321.82134,2216.017647,2212
13:25:26,76544.17464,2193.618625,2190
13:25:28,76781.13483,2169.806082,2166
13:25:31,77102.89607,2137.566821,2133
13:25:33,77313.46643,2116.527398,2110
13:25:35,77538.70871,2094.073314,2089
13:25:37,77764.60719,2071.606804,2066
10:00:48,77976.98468,2050.533158,1228
13:25:43,78403.48126,2008.353058,2001
13:25:47,78817.97851,1967.537347,1961
13:25:52,79321.15314,1918.222464,1910
13:25:52,79321.15314,1918.222464,1910
13:25:52,79321.15314,1918.222464,1910
13:26:00,80176.64385,1834.95643,1827
13:26:02,1940.609849,22557.16229,1805
13:26:15,81826.08959,1676.423994,1671
13:26:17,82049.55897,1655.145311,1650
13:26:21,82468.33598,1615.395559,1609
13:26:23,82693.55934,1594.085211,1588
13:26:23,82693.55934,1594.085211,1588
13:26:27,83145.85298,1551.43134,1546
13:26:29,83372.92663,1530.087805,1524
13:26:31,83585.4215,1510.157181,1505
13:26:34,83905.17971,1480.243148,1475
13:26:36,84119.03114,1460.288387,1454
13:26:36,84119.03114,1460.288387,1454
13:26:40,84563.74452,1418.922781,1413
13:26:42,84794.69042,1397.510495,1392
13:26:44,85026.26704,1376.087099,1371
13:26:44,85026.26704,1376.087099,1371
13:26:50,85631.33035,1320.334236,1313
13:26:52,85865.19183,1298.870797,1292
13:26:55,86256.38109,1263.07365,1259
13:26:57,86476.22502,1243.013726,1238
13:26:59,86696.62926,1222.944088,1218
13:27:03,89353.20989,984.2334234,1176
